Resultseientific,Resultseientific,TX_ID
194700.000000,1.9470 x 10^5,3831
757.000000,7.5700 x 10^2,2806
2100.000000,2.1000 x 10^3,3887
0.065300,6.5300 x 10^-2,3916
2314200.000000,2.3142 x 10^6,3832
0.187100,1.8710 x 10^-1,3921
811.000000,8.1100 x 10^2,3938
1160.000000,1.1600 x 10^3,3886
3260208.000000,3.2602 x 10^6,3269
30.000000,3.0000 x 10^1,3943
7846.000000,7.8460 x 10^3,3941
936.000000,9.3600 x 10^2,3835
0.000000,0.0000 x 10^0,3942
1652042.000000,1.6520 x 10^6,3944
138.000000,1.3800 x 10^2,3836
1488.000000,1.4880 x 10^3,3513
1.000000,1.0000 x 10^0,2419
645944.000000,6.4594 x 10^5,2740
-8930.000000,-8.9300 x 10^3,2934
771606.000000,7.7161 x 10^5,3945
5007.000000,5.0070 x 10^3,3940
-5007.000000,-5.0070 x 10^3,3978
509574.000000,5.0957 x 10^5,2579
8374.000000,8.3740 x 10^3,3979
0.000000,0.0000 x 10^0,3833
0.034500,3.4500 x 10^-2,3834
0.089000,8.9000 x 10^-2,3837
-1314.000000,-1.3140 x 10^3,3946
9542.000000,9.5420 x 10^3,3948
-42.000000,-4.2000 x 10^1,1416
2279646.000000,2.2796 x 10^6,2586
101.000000,1.0100 x 10^2,3840
9250.000000,9.2500 x 10^3,3949
-8882.000000,-8.8820 x 10^3,3838
8976.000000,8.9760 x 10^3,2278
945.000000,9.4500 x 10^2,2305
470.000000,4.7000 x 10^2,2142
7765.000000,7.7650 x 10^3,3928
664.000000,6.6400 x 10^2,3215
295.000000,2.9500 x 10^2,436
0.000000,0.0000 x 10^0,559
733.000000,7.3300 x 10^2,2386
780.000000,7.8000 x 10^2,3947
2742588.000000,2.7426 x 10^6,3845
0.078600,7.8600 x 10^-2,1075
0.000000,0.0000 x 10^0,2392
1.000000,1.0000 x 10^0,1464
6001665.000000,6.0017 x 10^6,2396
249944.000000,2.4994 x 10^5,3839
-5310.000000,-5.3100 x 10^3,3924
7635.000000,7.6350 x 10^3,726
0.986600,9.8660 x 10^-1,3950
270.000000,2.7000 x 10^2,2248
0.346200,3.4620 x 10^-1,3841
4200166.000000,4.2002 x 10^6,3843
1205456.000000,1.2055 x 10^6,3927
0.000000,0.0000 x 10^0,3844
893.000000,8.9300 x 10^2,3980
1887.000000,1.8870 x 10^3,3929
-6503.000000,-6.5030 x 10^3,3849
812.000000,8.1200 x 10^2,3930
-8612.000000,-8.6120 x 10^3,2754
0.138000,1.3800 x 10^-1,4261
1533.000000,1.5330 x 10^3,3951
69.000000,6.9000 x 10^1,3847
1936324.000000,1.9363 x 10^6,4500
0.000000,0.0000 x 10^0,3848
156.000000,1.5600 x 10^2,3981
362.000000,3.6200 x 10^2,3846
-2368.000000,-2.3680 x 10^3,3952
2747814.000000,2.7478 x 10^6,3926
4553.000000,4.5530 x 10^3,4262
268.000000,2.6800 x 10^2,3178
855.000000,8.5500 x 10^2,4260
151.000000,1.5100 x 10^2,3411
0.000000,0.0000 x 10^0,3953
0.000000,0.0000 x 10^0,3984
3746754.000000,3.7468 x 10^6,3982
0.116600,1.1660 x 10^-1,3925
0.000000,0.0000 x 10^0,2481
5868.000000,5.8680 x 10^3,2553
7447.000000,7.4470 x 10^3,3983
227.000000,2.2700 x 10^2,4267
595882.000000,5.9588 x 10^5,2975
1801865.000000,1.8019 x 10^6,4263
2476204.000000,2.4762 x 10^6,3935
993.000000,9.9300 x 10^2,4266
0.124400,1.2440 x 10^-1,4265
0.000000,0.0000 x 10^0,3934
0.096000,9.6000 x 10^-2,3955
2743.000000,2.7430 x 10^3,3931
6786.000000,6.7860 x 10^3,3985
0.130600,1.3060 x 10^-1,2538
-8968.000000,-8.9680 x 10^3,2824
0.000000,0.0000 x 10^0,3825
212850.000000,2.1285 x 10^5,3694
129.000000,1.2900 x 10^2,4264
0.000000,0.0000 x 10^0,3986
0.000000,0.0000 x 10^0,3189
0.000000,0.0000 x 10^0,2852
-3788.000000,-3.7880 x 10^3,3484
0.000000,0.0000 x 10^0,3932
1942.000000,1.9420 x 10^3,3958
0.000000,0.0000 x 10^0,3452
0.027200,2.7200 x 10^-2,3959
0.000000,0.0000 x 10^0,3218
0.070600,7.0600 x 10^-2,3933
0.073700,7.3700 x 10^-2,3957
465888.000000,4.6589 x 10^5,3961
260680.000000,2.6068 x 10^5,4273
0.072600,7.2600 x 10^-2,3960
0.197000,1.9700 x 10^-1,4269
-6770.000000,-6.7700 x 10^3,4272
3458.000000,3.4580 x 10^3,4268
-2531.000000,-2.5310 x 10^3,4271
-3431.000000,-3.4310 x 10^3,4275
557.000000,5.5700 x 10^2,4278
-3766.000000,-3.7660 x 10^3,3954
4613732.000000,4.6137 x 10^6,4276
-4280.000000,-4.2800 x 10^3,3850
2391480.000000,2.3915 x 10^6,4277
694.000000,6.9400 x 10^2,4274
0.000000,0.0000 x 10^0,3956
2659230.000000,2.6592 x 10^6,4270
0.000000,0.0000 x 10^0,3987
0.323300,3.2330 x 10^-1,2958
0.000000,0.0000 x 10^0,3276
-294.000000,-2.9400 x 10^2,3502
0.000000,0.0000 x 10^0,3988
473.000000,4.7300 x 10^2,3851
0.000000,0.0000 x 10^0,3854
0.032700,3.2700 x 10^-2,4279
326.000000,3.2600 x 10^2,3991
1983024.000000,1.9830 x 10^6,3852
-2822.000000,-2.8220 x 10^3,3989
6969.000000,6.9690 x 10^3,3853
0.634300,6.3430 x 10^-1,4282
879.000000,8.7900 x 10^2,4016
-1118.000000,-1.1180 x 10^3,3990
4.236800,4.2368 x 10^0,3430
822.000000,8.2200 x 10^2,3993
-7665.000000,-7.6650 x 10^3,3963
0.000000,0.0000 x 10^0,3861
13338.000000,1.3338 x 10^4,3857
-7563.000000,-7.5630 x 10^3,3994
-3137.000000,-3.1370 x 10^3,3855
0.000000,0.0000 x 10^0,2820
0.000000,0.0000 x 10^0,4287
603.000000,6.0300 x 10^2,3858
4957.000000,4.9570 x 10^3,3462
-2624.000000,-2.6240 x 10^3,4284
0.000000,0.0000 x 10^0,2567
57.000000,5.7000 x 10^1,3962
0.000000,0.0000 x 10^0,3856
144.000000,1.4400 x 10^2,3964
0.000000,0.0000 x 10^0,4285
3555876.000000,3.5559 x 10^6,3860
5852.000000,5.8520 x 10^3,4288
2664396.000000,2.6644 x 10^6,3700
0.115400,1.1540 x 10^-1,4280
-7789.000000,-7.7890 x 10^3,4289
0.002900,2.9000 x 10^-3,3992
-5580.000000,-5.5800 x 10^3,3970
152.000000,1.5200 x 10^2,3968
1.000000,1.0000 x 10^0,3863
1511.000000,1.5110 x 10^3,3965
0.093400,9.3400 x 10^-2,3966
5587.000000,5.5870 x 10^3,4290
993188.000000,9.9319 x 10^5,3698
0.108200,1.0820 x 10^-1,4281
0.000000,0.0000 x 10^0,3481
689.000000,6.8900 x 10^2,3862
0.071700,7.1700 x 10^-2,4283
6767868.000000,6.7679 x 10^6,4293
0.000000,0.0000 x 10^0,3864
3400.000000,3.4000 x 10^3,3450
1757.000000,1.7570 x 10^3,2815
1802.000000,1.8020 x 10^3,3231
149.000000,1.4900 x 10^2,2858
498573.000000,4.9857 x 10^5,2909
434.000000,4.3400 x 10^2,2949
2.250000,2.2500 x 10^0,2573
-2880.000000,-2.8800 x 10^3,3501
0.297400,2.9740 x 10^-1,3448
-7408.000000,-7.4080 x 10^3,4295
-2326.000000,-2.3260 x 10^3,3842
-6993.000000,-6.9930 x 10^3,3480
3538.000000,3.5380 x 10^3,3973
-6241.000000,-6.2410 x 10^3,3866
1187442.000000,1.1874 x 10^6,3869
12.000000,1.2000 x 10^1,3867
7343.000000,7.3430 x 10^3,4294
-7913.000000,-7.9130 x 10^3,3977
0.070700,7.0700 x 10^-2,4296
306.000000,3.0600 x 10^2,3974
-357.000000,-3.5700 x 10^2,2854
1415.000000,1.4150 x 10^3,4019
1427.000000,1.4270 x 10^3,2589
7435.000000,7.4350 x 10^3,4298
0.185300,1.8530 x 10^-1,3868
339.000000,3.3900 x 10^2,3872
0.077900,7.7900 x 10^-2,3971
0.169000,1.6900 x 10^-1,4017
0.027200,2.7200 x 10^-2,4018
879585.000000,8.7959 x 10^5,4299
7744.000000,7.7440 x 10^3,3976
0.184600,1.8460 x 10^-1,3871
10058.000000,1.0058 x 10^4,3997
700825.000000,7.0083 x 10^5,4300
3734.000000,3.7340 x 10^3,4297
519.000000,5.1900 x 10^2,3485
0.000000,0.0000 x 10^0,2821
706.000000,7.0600 x 10^2,3070
0.000000,0.0000 x 10^0,4303
1335041.000000,1.3350 x 10^6,4302
0.305500,3.0550 x 10^-1,2816
254.000000,2.5400 x 10^2,3151
-1475.000000,-1.4750 x 10^3,2855
466.000000,4.6600 x 10^2,4023
82818.000000,8.2818 x 10^4,4001
0.163300,1.6330 x 10^-1,3975
0.000000,0.0000 x 10^0,2929
686510.000000,6.8651 x 10^5,4049
117.000000,1.1700 x 10^2,3870
0.058500,5.8500 x 10^-2,3510
3565540.000000,3.5655 x 10^6,4021
197737.000000,1.9774 x 10^5,4020
736.000000,7.3600 x 10^2,4304
0.015000,1.5000 x 10^-2,4305
-3187.000000,-3.1870 x 10^3,4026
0.250400,2.5040 x 10^-1,4301
199.000000,1.9900 x 10^2,3998
1298576.000000,1.2986 x 10^6,4022
114.000000,1.1400 x 10^2,4025
0.000000,0.0000 x 10^0,4000
-6058.000000,-6.0580 x 10^3,4002
0.000000,0.0000 x 10^0,4306
-8989.000000,-8.9890 x 10^3,4005
0.084300,8.4300 x 10^-2,4308
0.341500,3.4150 x 10^-1,4027
0.066200,6.6200 x 10^-2,4031
0.136100,1.3610 x 10^-1,3560
9169.000000,9.1690 x 10^3,4070
0.000000,0.0000 x 10^0,4014
0.273600,2.7360 x 10^-1,4024
-4714.000000,-4.7140 x 10^3,4286
0.222100,2.2210 x 10^-1,4307
0.000000,0.0000 x 10^0,4007
0.003500,3.5000 x 10^-3,4073
3275610.000000,3.2756 x 10^6,4144
0.039900,3.9900 x 10^-2,4028
793.000000,7.9300 x 10^2,4130
0.000000,0.0000 x 10^0,4103
1063209.000000,1.0632 x 10^6,3859
1.000000,1.0000 x 10^0,3718
4806.000000,4.8060 x 10^3,4052
-6881.000000,-6.8810 x 10^3,4004
7726661.000000,7.7267 x 10^6,3548
108.000000,1.0800 x 10^2,4015
-5548.000000,-5.5480 x 10^3,4142
1633.000000,1.6330 x 10^3,4102
7462.000000,7.4620 x 10^3,4076
2636.000000,2.6360 x 10^3,4105
1271.000000,1.2710 x 10^3,4074
0.106100,1.0610 x 10^-1,4106
6424.000000,6.4240 x 10^3,4107
2574.000000,2.5740 x 10^3,4077
0.062300,6.2300 x 10^-2,4129
-9321.000000,-9.3210 x 10^3,4084
0.093800,9.3800 x 10^-2,4072
238.000000,2.3800 x 10^2,4071
0.061200,6.1200 x 10^-2,4078
-8215.000000,-8.2150 x 10^3,2545
909.000000,9.0900 x 10^2,2507
0.000000,0.0000 x 10^0,3543
0.154000,1.5400 x 10^-1,2901
0.069700,6.9700 x 10^-2,4030
156844.000000,1.5684 x 10^5,4146
1044736.000000,1.0447 x 10^6,2850
0.083900,8.3900 x 10^-2,4145
5110.000000,5.1100 x 10^3,4008
0.000000,0.0000 x 10^0,4112
5556.000000,5.5560 x 10^3,4003
4384890.000000,4.3849 x 10^6,4050
509.000000,5.0900 x 10^2,3671
5276.000000,5.2760 x 10^3,4029
371000.000000,3.7100 x 10^5,4310
0.254500,2.5450 x 10^-1,3567
0.000000,0.0000 x 10^0,4006
4372.000000,4.3720 x 10^3,4309
-7626.000000,-7.6260 x 10^3,4053
5659205.000000,5.6592 x 10^6,4117
279736.000000,2.7974 x 10^5,4143
0.000000,0.0000 x 10^0,4104
0.000000,0.0000 x 10^0,4083
-6394.000000,-6.3940 x 10^3,4151
159.000000,1.5900 x 10^2,4109
0.000000,0.0000 x 10^0,4118
0.000000,0.0000 x 10^0,4311
0.198900,1.9890 x 10^-1,4051
1895962.000000,1.8960 x 10^6,4149
0.084700,8.4700 x 10^-2,4080
1803.000000,1.8030 x 10^3,4058
0.079500,7.9500 x 10^-2,4087
0.053300,5.3300 x 10^-2,4128
817104.000000,8.1710 x 10^5,4079
-5188.000000,-5.1880 x 10^3,4111
0.000000,0.0000 x 10^0,4082
0.279900,2.7990 x 10^-1,4075
6562596.000000,6.5626 x 10^6,4055
123.000000,1.2300 x 10^2,4054
0.000000,0.0000 x 10^0,4081
564.000000,5.6400 x 10^2,4056
569.000000,5.6900 x 10^2,4162
0.132900,1.3290 x 10^-1,4110
0.000000,0.0000 x 10^0,4011
8430.000000,8.4300 x 10^3,4150
-8119.000000,-8.1190 x 10^3,1874
0.082900,8.2900 x 10^-2,2391
0.000000,0.0000 x 10^0,801
7372.000000,7.3720 x 10^3,2400
0.142400,1.4240 x 10^-1,4119
0.000000,0.0000 x 10^0,4131
5721.000000,5.7210 x 10^3,4091
149400.000000,1.4940 x 10^5,4259
0.000000,0.0000 x 10^0,4089
0.000000,0.0000 x 10^0,4165
-4673.000000,-4.6730 x 10^3,2145
0.190500,1.9050 x 10^-1,4062
-9016.000000,-9.0160 x 10^3,2281
0.306200,3.0620 x 10^-1,2290
95.000000,9.5000 x 10^1,4115
2847.000000,2.8470 x 10^3,4060
766.000000,7.6600 x 10^2,4164
0.000000,0.0000 x 10^0,4010
-6883.000000,-6.8830 x 10^3,4095
0.000000,0.0000 x 10^0,4133
473184.000000,4.7318 x 10^5,4166
-9346.000000,-9.3460 x 10^3,4088
2416.000000,2.4160 x 10^3,4120
203.000000,2.0300 x 10^2,4113
0.005800,5.8000 x 10^-3,4063
77.000000,7.7000 x 10^1,4064
-5119.000000,-5.1190 x 10^3,4132
4172.000000,4.1720 x 10^3,3617
579.000000,5.7900 x 10^2,3580
0.000000,0.0000 x 10^0,2830
362.000000,3.6200 x 10^2,3578
3902544.000000,3.9025 x 10^6,4139
0.000000,0.0000 x 10^0,4114
299.000000,2.9900 x 10^2,4123
301.000000,3.0100 x 10^2,4138
0.133800,1.3380 x 10^-1,4180
4445.000000,4.4450 x 10^3,4096
-6528.000000,-6.5280 x 10^3,4065
840650.000000,8.4065 x 10^5,4122
1538073.000000,1.5381 x 10^6,3507
0.000000,0.0000 x 10^0,4141
-6600.000000,-6.6000 x 10^3,4098
0.014100,1.4100 x 10^-2,3493
-4817.000000,-4.8170 x 10^3,4155
825.000000,8.2500 x 10^2,4185
780.000000,7.8000 x 10^2,4197
118938.000000,1.1894 x 10^5,4068
0.000000,0.0000 x 10^0,4036
-1444.000000,-1.4440 x 10^3,4124
0.196900,1.9690 x 10^-1,4168
0.062800,6.2800 x 10^-2,4186
1.161500,1.1615 x 10^0,4136
0.034000,3.4000 x 10^-2,4181
1.000000,1.0000 x 10^0,4154
4043425.000000,4.0434 x 10^6,4169
1870828.000000,1.8708 x 10^6,4184
1460846.000000,1.4608 x 10^6,4173
3984732.000000,3.9847 x 10^6,4101
1159067.000000,1.1591 x 10^6,4174
817.000000,8.1700 x 10^2,4170
0.032000,3.2000 x 10^-2,4213
99.000000,9.9000 x 10^1,4212
-2746.000000,-2.7460 x 10^3,4187
3489192.000000,3.4892 x 10^6,4137
1.000000,1.0000 x 10^0,4175
858.000000,8.5800 x 10^2,4100
3042.000000,3.0420 x 10^3,4032
0.030400,3.0400 x 10^-2,4188
9684.000000,9.6840 x 10^3,4157
0.049100,4.9100 x 10^-2,4182
0.128600,1.2860 x 10^-1,4035
0.097900,9.7900 x 10^-2,4171
0.000000,0.0000 x 10^0,4214
53152.000000,5.3152 x 10^4,4215
302.000000,3.0200 x 10^2,4037
0.354300,3.5430 x 10^-1,2829
0.000000,0.0000 x 10^0,3753
0.000000,0.0000 x 10^0,3487
200.000000,2.0000 x 10^2,3623
1170169.000000,1.1702 x 10^6,732
198232.000000,1.9823 x 10^5,4198
0.878700,8.7870 x 10^-1,2710
722.000000,7.2200 x 10^2,4158
7840728.000000,7.8407 x 10^6,4159
131.000000,1.3100 x 10^2,4160
0.000000,0.0000 x 10^0,3575
197676.000000,1.9768 x 10^5,2889
0.000000,0.0000 x 10^0,4199
0.036300,3.6300 x 10^-2,4126
1.178100,1.1781 x 10^0,4033
0.000000,0.0000 x 10^0,4200
8208.000000,8.2080 x 10^3,4039
0.111100,1.1110 x 10^-1,4216
198.000000,1.9800 x 10^2,4127
208.000000,2.0800 x 10^2,4230
-9104.000000,-9.1040 x 10^3,4189
7526.000000,7.5260 x 10^3,4235
7276.000000,7.2760 x 10^3,4225
0.000000,0.0000 x 10^0,3632
238600.000000,2.3860 x 10^5,3695
0.073500,7.3500 x 10^-2,2546
3373512.000000,3.3735 x 10^6,4239
0.110300,1.1030 x 10^-1,4183
7981386.000000,7.9814 x 10^6,4208
1.000000,1.0000 x 10^0,4047
5135526.000000,5.1355 x 10^6,4190
3947416.000000,3.9474 x 10^6,4255
0.284800,2.8480 x 10^-1,4221
0.051300,5.1300 x 10^-2,4191
7066800.000000,7.0668 x 10^6,2041
0.094000,9.4000 x 10^-2,4042
6146546.000000,6.1465 x 10^6,4388
0.000000,0.0000 x 10^0,4243
-8636.000000,-8.6360 x 10^3,4201
0.147200,1.4720 x 10^-1,4209
0.000000,0.0000 x 10^0,4231
-4402.000000,-4.4020 x 10^3,4192
123.000000,1.2300 x 10^2,4218
-3334.000000,-3.3340 x 10^3,4194
0.000000,0.0000 x 10^0,3610
121.000000,1.2100 x 10^2,4205
0.247600,2.4760 x 10^-1,4232
0.000000,0.0000 x 10^0,4217
759.000000,7.5900 x 10^2,4228
0.135200,1.3520 x 10^-1,4227
72.000000,7.2000 x 10^1,4237
43.000000,4.3000 x 10^1,4041
853.000000,8.5300 x 10^2,4178
0.062500,6.2500 x 10^-2,4193
381.000000,3.8100 x 10^2,4244
0.000000,0.0000 x 10^0,4245
3120006.000000,3.1200 x 10^6,4233
9747.000000,9.7470 x 10^3,4240
0.921200,9.2120 x 10^-1,4177
0.054400,5.4400 x 10^-2,4222
-8858.000000,-8.8580 x 10^3,4204
0.084200,8.4200 x 10^-2,4210
0.000000,0.0000 x 10^0,4234
0.000000,0.0000 x 10^0,4248
138.000000,1.3800 x 10^2,4196
908.000000,9.0800 x 10^2,4040
5280030.000000,5.2800 x 10^6,4195
1064984.000000,1.0650 x 10^6,4257
0.000000,0.0000 x 10^0,4223
1309467.000000,1.3095 x 10^6,4249
0.026700,2.6700 x 10^-2,3757
-2910.000000,-2.9100 x 10^3,4048
0.049000,4.9000 x 10^-2,4241
191672.000000,1.9167 x 10^5,4251
268.000000,2.6800 x 10^2,4038
9882.000000,9.8820 x 10^3,4258
85.000000,8.5000 x 10^1,4256
969.000000,9.6900 x 10^2,2928
0.372200,3.7220 x 10^-1,4229
0.086300,8.6300 x 10^-2,4203
3250.000000,3.2500 x 10^3,2087
0.184800,1.8480 x 10^-1,4226
2384478.000000,2.3845 x 10^6,2042
6300800.000000,6.3008 x 10^6,4219
534.000000,5.3400 x 10^2,4238
6788.000000,6.7880 x 10^3,4206
0.000000,0.0000 x 10^0,3760
-6503.000000,-6.5030 x 10^3,4044
1561.000000,1.5610 x 10^3,4254
5311670.000000,5.3117 x 10^6,4250
844866.000000,8.4487 x 10^5,4242
-2169.000000,-2.1690 x 10^3,4224
4867.000000,4.8670 x 10^3,4246
3961.000000,3.9610 x 10^3,4202
4432519.000000,4.4325 x 10^6,4220
2284035.000000,2.2840 x 10^6,4043
-3115.000000,-3.1150 x 10^3,4252
2486022.000000,2.4860 x 10^6,4045
0.103900,1.0390 x 10^-1,4236
8369400.000000,8.3694 x 10^6,4314
99.000000,9.9000 x 10^1,4460
-7203.000000,-7.2030 x 10^3,4313
-711.000000,-7.1100 x 10^2,4412
5043.000000,5.0430 x 10^3,4315
0.000000,0.0000 x 10^0,4253
529.000000,5.2900 x 10^2,4461
8581.000000,8.5810 x 10^3,4211
-3439.000000,-3.4390 x 10^3,3505
0.000000,0.0000 x 10^0,4316
-2663.000000,-2.6630 x 10^3,4046
571.000000,5.7100 x 10^2,4413
-3392.000000,-3.3920 x 10^3,4411
-9663.000000,-9.6630 x 10^3,4247
0.509000,5.0900 x 10^-1,4414
0.413200,4.1320 x 10^-1,4318
-9070.000000,-9.0700 x 10^3,4319
510260.000000,5.1026 x 10^5,4418
0.000000,0.0000 x 10^0,4438
0.000000,0.0000 x 10^0,4317
17.000000,1.7000 x 10^1,4483
667.000000,6.6700 x 10^2,4436
200448.000000,2.0045 x 10^5,4419
0.412500,4.1250 x 10^-1,4437
10165.000000,1.0165 x 10^4,4321
0.000000,0.0000 x 10^0,4312
0.113700,1.1370 x 10^-1,4207
-1421.000000,-1.4210 x 10^3,4465
33348.000000,3.3348 x 10^4,4462
1490.000000,1.4900 x 10^3,4448
0.000000,0.0000 x 10^0,4463
5919.000000,5.9190 x 10^3,3759
6069180.000000,6.0692 x 10^6,4416
241.000000,2.4100 x 10^2,4417
-1125.000000,-1.1250 x 10^3,2839
4255768.000000,4.2558 x 10^6,4320
0.000000,0.0000 x 10^0,4459
-7657.000000,-7.6570 x 10^3,4410
3786.000000,3.7860 x 10^3,4439
-798.000000,-7.9800 x 10^2,4420
0.000000,0.0000 x 10^0,4473
-944.000000,-9.4400 x 10^2,4322
5540010.000000,5.5400 x 10^6,3290
306936.000000,3.0694 x 10^5,4441
3360028.000000,3.3600 x 10^6,4440
9001.000000,9.0010 x 10^3,4422
0.000000,0.0000 x 10^0,4466
0.097500,9.7500 x 10^-2,4467
510.000000,5.1000 x 10^2,4450
1891.000000,1.8910 x 10^3,4323
58.000000,5.8000 x 10^1,4449
0.000000,0.0000 x 10^0,4421
5861.000000,5.8610 x 10^3,4468
-5969.000000,-5.9690 x 10^3,2453
0.241700,2.4170 x 10^-1,2646
422919.000000,4.2292 x 10^5,2843
1.000000,1.0000 x 10^0,4423
2394.000000,2.3940 x 10^3,2310
88.000000,8.8000 x 10^1,4464
154.000000,1.5400 x 10^2,3626
217.000000,2.1700 x 10^2,2632
0.188900,1.8890 x 10^-1,2587
2502680.000000,2.5027 x 10^6,4442
0.000000,0.0000 x 10^0,2727
2533.000000,2.5330 x 10^3,3622
-5619.000000,-5.6190 x 10^3,3181
270.000000,2.7000 x 10^2,2455
360.000000,3.6000 x 10^2,2791
10864.000000,1.0864 x 10^4,4443
-5681.000000,-5.6810 x 10^3,2693
2733850.000000,2.7339 x 10^6,4424
1173552.000000,1.1736 x 10^6,4324
0.008300,8.3000 x 10^-3,742
5280.000000,5.2800 x 10^3,746
8493196.000000,8.4932 x 10^6,3625
511556.000000,5.1156 x 10^5,944
0.000000,0.0000 x 10^0,1110
0.009700,9.7000 x 10^-3,4425
-9247.000000,-9.2470 x 10^3,4455
-1663.000000,-1.6630 x 10^3,4429
0.211900,2.1190 x 10^-1,4428
3280.000000,3.2800 x 10^3,4475
1782246.000000,1.7822 x 10^6,4474
2202.000000,2.2020 x 10^3,4453
-5685.000000,-5.6850 x 10^3,4476
10040.000000,1.0040 x 10^4,4446
1945020.000000,1.9450 x 10^6,4478
0.000000,0.0000 x 10^0,4454
63.000000,6.3000 x 10^1,4452
1562346.000000,1.5623 x 10^6,4426
0.000000,0.0000 x 10^0,3642
0.126000,1.2600 x 10^-1,4327
0.000000,0.0000 x 10^0,4325
0.062800,6.2800 x 10^-2,4447
0.454700,4.5470 x 10^-1,4328
86.000000,8.6000 x 10^1,4445
0.202100,2.0210 x 10^-1,4456
8593.000000,8.5930 x 10^3,4431
0.012400,1.2400 x 10^-2,4326
0.040200,4.0200 x 10^-2,4415
471.000000,4.7100 x 10^2,4329
910602.000000,9.1060 x 10^5,3590
1.000000,1.0000 x 10^0,4477
1262590.000000,1.2626 x 10^6,4444
279.000000,2.7900 x 10^2,4451
11.000000,1.1000 x 10^1,4479
655.000000,6.5500 x 10^2,4427
0.195100,1.9510 x 10^-1,4332
8.490700,8.4907 x 10^0,4457
0.000000,0.0000 x 10^0,4480
0.161300,1.6130 x 10^-1,4433
561.000000,5.6100 x 10^2,4469
0.000000,0.0000 x 10^0,4458
4214520.000000,4.2145 x 10^6,4333
2665656.000000,2.6657 x 10^6,4430
282.000000,2.8200 x 10^2,4472
0.000000,0.0000 x 10^0,4471
0.049500,4.9500 x 10^-2,4331
0.000000,0.0000 x 10^0,4334
-6821.000000,-6.8210 x 10^3,4495
0.088700,8.8700 x 10^-2,3221
0.569000,5.6900 x 10^-1,4481
0.094300,9.4300 x 10^-2,4435
2375749.000000,2.3757 x 10^6,4490
-5223.000000,-5.2230 x 10^3,4330
-6934.000000,-6.9340 x 10^3,4371
971.000000,9.7100 x 10^2,4335
-2732.000000,-2.7320 x 10^3,4373
0.000000,0.0000 x 10^0,4484
-9520.000000,-9.5200 x 10^3,2925
250.000000,2.5000 x 10^2,4336
0.068900,6.8900 x 10^-2,4372
0.000000,0.0000 x 10^0,4482
0.078400,7.8400 x 10^-2,4434
6014.000000,6.0140 x 10^3,4374
0.000000,0.0000 x 10^0,4470
0.000000,0.0000 x 10^0,4375
0.061600,6.1600 x 10^-2,4377
0.000000,0.0000 x 10^0,4492
0.104600,1.0460 x 10^-1,4379
403.000000,4.0300 x 10^2,4485
0.000000,0.0000 x 10^0,4432
-2723.000000,-2.7230 x 10^3,4491
0.000000,0.0000 x 10^0,4493
1462824.000000,1.4628 x 10^6,4494
123.000000,1.2300 x 10^2,4380
4500225.000000,4.5002 x 10^6,4486
38.000000,3.8000 x 10^1,3586
404.000000,4.0400 x 10^2,4378
0.000000,0.0000 x 10^0,4376
5039.000000,5.0390 x 10^3,3702
480.000000,4.8000 x 10^2,3498
0.000000,0.0000 x 10^0,4488
663442.000000,6.6344 x 10^5,3294
164.000000,1.6400 x 10^2,4384
1931040.000000,1.9310 x 10^6,4392
0.037900,3.7900 x 10^-2,4489
-3475.000000,-3.4750 x 10^3,4387
855.000000,8.5500 x 10^2,2903
4799.000000,4.7990 x 10^3,4381
7011.000000,7.0110 x 10^3,4497
175.000000,1.7500 x 10^2,4487
7561386.000000,7.5614 x 10^6,4382
3582660.000000,3.5827 x 10^6,4383
-8958.000000,-8.9580 x 10^3,4496
0.000000,0.0000 x 10^0,4385
126.000000,1.2600 x 10^2,4386
0.000000,0.0000 x 10^0,4399
706380.000000,7.0638 x 10^5,4498
0.087500,8.7500 x 10^-2,4397
99.000000,9.9000 x 10^1,4390
0.000000,0.0000 x 10^0,4499
0.080100,8.0100 x 10^-2,4391
-7449.000000,-7.4490 x 10^3,4404
1380.000000,1.3800 x 10^3,4400
-8299.000000,-8.2990 x 10^3,4403
0.016300,1.6300 x 10^-2,4398
0.000000,0.0000 x 10^0,4394
0.000000,0.0000 x 10^0,4389
2902.000000,2.9020 x 10^3,4395
0.047900,4.7900 x 10^-2,4396
2728.000000,2.7280 x 10^3,4402
4459.000000,4.4590 x 10^3,4346
0.357800,3.5780 x 10^-1,4354
495.000000,4.9500 x 10^2,4401
10762.000000,1.0762 x 10^4,3180
228.000000,2.2800 x 10^2,4342
486.000000,4.8600 x 10^2,3595
5609926.000000,5.6099 x 10^6,4393
0.000000,0.0000 x 10^0,4348
8594.000000,8.5940 x 10^3,4349
5102.000000,5.1020 x 10^3,4405
6755.000000,6.7550 x 10^3,3592
0.000000,0.0000 x 10^0,4408
-2349.000000,-2.3490 x 10^3,4338
0.000000,0.0000 x 10^0,4350
0.144500,1.4450 x 10^-1,4407
0.000000,0.0000 x 10^0,4345
2142.000000,2.1420 x 10^3,4343
735.000000,7.3500 x 10^2,4409
0.000000,0.0000 x 10^0,4406
0.000000,0.0000 x 10^0,4341
870.000000,8.7000 x 10^2,4344
-4600.000000,-4.6000 x 10^3,4351
3896.000000,3.8960 x 10^3,4339
0.383500,3.8350 x 10^-1,4352
-4456.000000,-4.4560 x 10^3,3799
